cc_uid,cc_age,cc_investable_asset,cc_expenditure_asset
1000143927,2952,-603097003.1899999,10374994.159999995
1000144465,3330,1687948877.6999998,17463987.03000001
1000144828,2665,500563712.61,4724481.829999999
1000145597,3127,682943923.7199999,3630558.0
1000145808,3127,377907226.54999995,32991539.46999999
1000145876,3277,2542466260.1699996,30919656.089999996
1000145882,2752,562702849.8499999,6019702.509999999
1000149355,3060,3295916069.8999996,47158513.19000001
1000149459,2952,1807860323.7,32299280.1
1000149683,2794,44914039.940000005,5159691.110000001
1000149823,3190,4990686844.0,8921451.500000002
1000151729,2989,1529379123.81,10056756.369999997
1000151783,1885,93069663.64999999,5466922.519999999
1000151801,3025,1124811396.93,16587484.360000003
1000152276,2709,557406210.23,19301159.88
1000152323,3127,4818482094.419999,31072816.479999993
1000152645,3094,822575906.6099999,34275218.730000004
1000153168,3220,11048649135.429998,17817389.24
1000154319,2989,173196944.60999998,7245138.7
1000155839,2527,1778212222.13,25368348.699999996
1000155858,3190,901944707.94,7432032.640000001
1000156082,2952,-594287564.6599998,20348290.389999997
1000156315,3025,2895685706.1000004,12586647.510000002
1000156391,3249,7095326.490000012,12258568.789999995
1000157072,3127,1551210437.6899998,8135082.239999999
1000157086,2709,350257075.78000003,2888130.1700000004
1000157487,3060,153432683.37,22253991.230000004
1000157578,2952,393432128.78,3705609.1400000006
1000158157,2835,1939663653.82,19960335.75
1000158262,2794,270783832.63000005,62883829.64
1000158294,2914,1693226506.16,7289812.399999999
1000158833,2952,2473380091.6200004,17840019.400000006
1000159890,2989,-44951754.66999999,21698520.429999996
1000160213,3025,-3270426621.74,27189720.55000002
1000160415,3304,706356682.62,21145023.28
1000160772,2170,1065182348.7,26071208.790000007
1000161298,2479,168158382.51999995,30092589.499999996
1000161450,2574,35285723.1,15964217.18
1000161881,3190,1058085773.6099999,12088532.4
1000162473,3277,4071402680.3600006,14711872.749999998
1000162537,3190,584582784.63,13401514.760000004
1000162602,3025,9676849631.630003,35040135.16
1000162716,3304,-606920621.71,66940730.1
1000163175,3094,-1118568889.5200002,13882795.450000001
1000163469,3304,3563702705.54,21871405.87
1000163674,2752,7568376.159999998,2438592.69
1000163774,3127,857307556.1499999,10068381.020000001
1000163842,3190,1070384358.7900002,12517162.569999997
1000165390,3127,9111063623.390001,26679828.58
1000166203,3159,172431976.93,13583906.24
1000166623,2914,1874956576.4699998,26008565.639999993
1000166849,3127,-399899392.84000003,15124306.740000004
1000166893,2914,330232966.81,9634483.970000003
1000166963,2952,322580719.36,11680436.540000003
1000167065,2914,352996371.96,8109159.040000003
1000167207,2989,646826789.8799999,15133181.410000008
1000167343,3060,859253200.7900001,19259301.860000007
1000167528,3220,386386578.7300001,11583268.979999997
1000167557,2665,20028709451.720005,2817534.09
1000167663,3277,1901694296.1299999,3904558.1599999997
1000167726,2952,2314490720.2799997,12513476.910000002
1000167817,2527,198165188.07999998,2204412.73
1000168095,2620,-1134148010.1699998,42101213.82999999
1000168213,2574,1393508780.6399999,12841739.109999998
1000168214,2665,801675604.0999999,14522112.62
1000168304,3060,-250291172.82,3854461.14
1000168389,3190,642391001.3600001,13538559.900000002
1000168396,2574,-54678356.330000006,14212106.48
1000168548,3025,3882055495.5199986,52020842.570000015
1000168981,3220,2958036377.63,21361314.680000007
1000169005,2527,89303128.56,5331524.94
1000169192,3220,1697475440.8600001,10786366.19
1000169272,2752,323828944.29,20794304.960000005
1000169280,3190,-5182614901.57,41207233.980000004
1000169430,3060,276038068.72,7738422.63
1000169807,3025,532448924.98,17826377.11999999
1000169893,3094,10582496073.66,9014144.450000001
1000170292,2875,833038889.2500001,6177449.070000001
1000170373,2752,571395805.4,3744888.059999999
1000171245,2430,1164878567.8199995,6013439.489999999
1000171448,2752,1052257509.2600001,23117654.44000001
1000171493,2875,1187307702.78,3059889.579999999
1000171541,3249,618131980.6400001,28210877.98999999
1000171659,2620,188833026.17000002,13498133.350000003
1000171808,3025,345298677.49,22128565.760000005
1000171886,2170,1081448089.21,2054252.4500000004
1000171936,3502,1557198284.5399997,7686559.64
1000172248,2952,1473963228.85,4402166.5600000005
1000172385,2794,537985771.0300001,18338914.85
1000172489,2709,5712786350.560001,10877338.520000003
1000172526,2665,719976379.9699999,16445534.670000004
1000173147,3094,2158071885.6400003,11778692.01
1000173252,1575,138500414.81,1203535.2900000003
1000173543,3060,1929642705.2099998,24865223.380000006
1000173688,2752,286332155.83,3189843.7000000007
1000173770,3159,1221230572.1100001,3081533.9200000004
1000174139,3220,35262668470.159996,45993238.45
1000174722,2665,63391917.15,11303812.730000004
1000174952,2875,891001179.1099999,22644309.650000002
1000175887,3025,1304273225.97,18931133.239999995
1000176497,2835,881982694.9700003,25616844.929999996
1000176662,2665,-359123797.82,28365876.71
1000178853,2430,294880737.24,6768356.79
1000179129,3025,680980985.87,25043692.020000003
1000179166,3025,92890758.14999999,5263138.95
1000179536,3355,9221225987.07,16731658.689999998
1000179803,2709,387175987.26,7943957.4399999995
1000179868,3159,1933104768.1100001,17968825.43
1000179934,3159,-280723785.89000005,24512191.429999996
1000180393,3060,2226039648.84,16021015.42
1000180857,2329,4933157265.599999,15748011.2
1000181291,3025,1924748845.8499997,7523801.060000002
1000181596,2989,983731315.7000002,22412781.37
1000182318,2574,41794931.6,8490792.129999999
1000182437,2952,-1035851059.5300001,46674768.8
1000182456,2952,255929481.85000005,47939500.17999999
1000182499,3330,444639647.07999986,51970605.89000001
1000183121,2989,14311526615.170002,22258560.419999994
1000183542,3025,1585684137.3399997,10203031.699999997
1000184148,3190,1236374933.46,13391996.4
1000184259,2620,181537320.64999998,7238415.499999999
1000185247,2989,677940640.56,5426109.57
1000185250,2914,239556202.19,12643882.74
1000185421,2574,95448127.92000002,16504507.360000003
1000185882,2752,117296189.36,11167877.080000002
1000186309,2835,913211998.4899999,23296666.990000006
1000186716,2380,663863725.76,5201352.5600000005
1000187425,3060,225264462.10999998,1603625.9700000002
1000187553,3094,188759321.30999997,19790979.79
1000187927,2527,718234676.0,13591296.7
1000188046,3094,4537985573.0,24127674.22
1000188122,3249,712253234.95,7051367.14
1000188197,2914,1917181787.6299996,25505556.089999992
1000188419,3190,179541643.53000003,4905295.130000001
1000188964,2875,402493226.03,11810417.429999996
1000189431,2752,342985758.26000005,14302883.43
1000189743,2574,1762408304.6099997,9313756.469999999
1000189788,2479,-277022181.59999996,67396708.83999999
1000190854,3220,-1106253540.9699998,33373171.03
1000192175,2329,424983833.1,13364616.930000003
1000192720,3127,-14845362206.810001,121657077.95999995
1000193308,2794,796909821.3899999,13409082.519999996
1000193414,3127,2359230003.09,9774431.47
1000194559,2752,694249371.9999999,28808379.889999997
1000194993,3127,587265707.6599998,10250916.55
1000197988,3159,1756294551.2299998,32472267.680000003
1000198023,3025,1861377748.0400002,15567491.880000005
1000198580,3159,6075405836.96,49120515.559999995
1000198621,3249,3088571607.8700004,21134417.16
1000199970,2835,508652128.93999994,7460719.309999999
1000200249,3159,1768423140.8600001,20942396.020000007
1000200602,2989,2218092881.37,14123245.830000004
1000200774,3127,2572844388.5699997,30225200.020000007
1000201822,2914,617340546.6600001,9843263.12
1000201895,2989,460580711.09999996,9573872.870000003
1000201938,2794,-418886745.51,23640092.96999999
1000202184,3127,587930646.24,10372410.399999999
1000202343,2574,454140938.74,4840392.06
1000202492,3127,7035690335.8,13834503.739999998
1000203078,2914,575705454.8200002,11334527.389999999
1000204142,3127,962091223.33,15856162.410000008
1000205083,3025,4762436900.7300005,74524692.99000001
1000205403,2665,909846975.77,13027116.490000004
1000206234,2574,73293246.47999999,10575950.429999996
1000206768,2277,22604920.349999994,11352460.89
1000206936,3025,1820465112.4700003,13030145.950000001
1000207483,3025,3940070669.51,22141799.73
1000207660,3159,362911697.81999993,8509857.530000001
1000207846,2914,1054543961.0799999,17298067.96
1000208204,2527,636246850.92,5302729.92
1000208465,3190,2303589760.26,38554662.80999999
1000209478,3025,76978189.17,7311162.8
1000210034,3127,-5583355933.450001,67751671.79
1000210180,3220,2996033036.5,3409931.45
1000210219,2752,1574559989.84,46063998.480000004
1000210249,2059,341517751.91999996,4564403.07
1000210486,2620,1390849707.7,13014035.77
1000210875,2875,523363525.5999999,20452955.11
1000211304,3190,693820366.0399998,24462004.289999995
1000211559,2709,20023736.38,5757386.960000002
1000212769,3159,-968720351.7,21777520.729999997
1000212999,2752,1037141561.5199999,13489586.829999994
1000214403,2574,900897334.4100002,8696498.640000002
1000215288,2277,124812564.13000001,9457232.239999998
1000215920,2002,45289746.63000001,3819331.69
1000216126,3249,3458591877.9400005,21093852.660000008
1000216525,2527,546770440.55,7584618.100000001
1000216690,2620,543015597.23,19302670.069999993
1000216775,3379,-6467860212.249999,38199195.87
1000217294,3159,586025152.7099999,25757504.609999996
1000217548,2989,5018284323.78,22154868.070000004
1000217694,3220,784376633.1700001,11750267.959999999
1000218344,2527,-44658103.480000004,4648702.789999999
1000218441,2224,481285427.70000005,15451598.08
1000218714,2914,1472749550.9999998,4919969.070000002
1000219103,3127,384708867.28,6535959.259999998
1000219206,3025,332532429.35,13254128.849999998
1000219968,3159,652412556.34,7335472.289999999
1000220060,2794,236894154.58,8413091.25
1000220144,2115,132745072.96999998,13221490.290000001
1000220388,2914,668977265.9300001,2926799.18
1000220846,3159,4090014535.7500005,7589089.609999999
1000221290,3060,-437386338.90999997,11359322.150000002
1000221298,3304,5384591959.890001,20649995.459999993
1000221848,2914,-4897006748.889999,70351779.18999995
1000222294,2952,11767008913.78,54308098.92
1000222352,2665,1464807373.11,7126529.34
1000222704,2952,949949304.6800001,23243732.409999993
1000222952,2875,258463092.35999998,5960450.949999999
1000223034,2380,358558915.40000004,7837700.42
1000223233,2665,1572019968.0,24614144.510000005
1000224496,2665,1343063128.63,15207831.859999998
1000225275,3220,3061669497.1099997,19109320.64
1000225908,3190,391903303.7800001,3269996.7799999993
1000226310,3379,-1814339789.2800002,56933252.399999976
1000226325,1639,25732075.799999997,4054708.4100000006
1000226420,2329,227996765.66000003,1466511.5199999998
1000227090,3249,3795585869.189999,9573284.719999999
1000227101,2620,-3305648166.5200005,26315213.09
1000227214,2835,1337570979.6399999,19775905.24
1000227511,3159,912118621.7099999,38729719.10000001
1000228093,2989,1370467182.68,11813769.48
1000228247,3190,1101511674.01,3547687.559999999
1000228280,3304,2687265530.6400003,18174903.330000002
1000228420,2952,610064377.9899999,35640808.82
1000228428,2709,626975908.8299999,17719680.71
1000228472,2329,899120402.0600002,16062715.04
1000229508,3025,9194693868.86,31888823.359999996
1000229620,2914,16071497344.64,36951702.400000006
1000230252,3127,-1204951790.05,57038798.45999999
1000230497,2527,1896631049.0699997,9770338.040000003
1000230553,2380,448792519.56000006,5138375.94
1000230918,3025,1396335593.07,10213686.790000001
1000231277,2527,214162363.76999998,4179976.0600000005
1000231744,3060,32291286559.59,324619068.1999999
1000231861,3060,316740899.83000004,17387972.040000003
1000233303,2665,92476105.44000001,14761603.210000005
1000233353,2952,-17506159.880000006,19026753.51
1000234751,2709,1621664835.14,33142350.990000002
1000234854,2479,319349744.07,14315952.620000001
1000235375,2914,-219964337.6,13104885.359999998
1000236011,2527,3888990540.6400003,24444350.000000004
1000236115,2752,340364286.0100001,9653752.270000001
1000236557,2380,-144783360.21,18334684.619999997
1000236857,3025,423491863.2900001,18591714.029999997
1000237169,3127,2181459569.1600003,7789616.150000002
1000237172,3190,1361912062.73,12111681.669999996
1000238099,3025,441323821.18,12261725.359999998
1000238983,2527,280067661.6399999,6171725.769999998
1000239675,2752,-1157750737.77,19270225.649999995
1000240055,3220,1505772158.7599998,10533739.139999999
1000240302,2952,-66880924.47,15302125.349999998
1000241066,2224,1457322237.2399998,10533324.94
1000241398,2835,1852440559.83,17270172.120000005
1000242103,3190,4719042687.35,11719600.769999998
1000242266,3190,195972626.55000004,11371845.820000002
1000242495,2620,-4775917072.05,92000602.25999996
1000244021,2479,-213243221.77000004,17614775.000000004
1000244220,2620,-44357236.55,9019590.209999997
1000244575,2952,-782260158.83,39093083.54
1000244788,2752,1565571601.2600002,7671637.690000001
1000247081,2430,62168751.970000006,6839621.95
1000247191,2952,36124316.29000001,21712781.349999994
1000247457,2989,1657583319.35,11286808.829999996
1000248163,3025,566954352.2599999,5265456.989999999
1000248360,2794,-90466283.1,8841384.36
1000248568,3127,6894954571.02,29195303.360000003
1000248625,2479,59523613.94,4908707.220000002
1000248882,3127,5207566599.51,44098276.63999999
1000249506,2574,1559970046.96,14344066.560000002
1000249938,2752,-121663151.74000001,19203120.619999997
1000250176,2952,2011862594.4300003,4046679.2
1000250312,3060,625030071.09,4308399.249999999
1000251070,3190,853257127.73,8029875.050000003
1000252648,3277,1052078481.17,4985205.350000001
1000253051,3304,285883734.34000003,5618958.170000001
1000253867,2752,5051183099.74,9350791.289999997
1000253910,3025,2976965784.04,23071308.279999994
1000254783,2665,2111618986.8000002,4965972.620000001
1000254961,2989,4314611262.97,25349939.870000005
1000254997,3025,8600725436.650002,64520395.16
1000255839,2989,104563431.91,16891134.670000006
1000255974,2914,1849472762.68,4268927.66
1000256049,2665,615650460.1400001,5747516.3100000005
1000256122,2989,125223388.66000001,18602035.010000005
1000257325,2794,912089390.7100002,15387622.57
1000257615,2914,8826666256.000002,9850877.900000002
1000258712,2914,17329022306.37,31726757.99999999
1000259827,3025,451674717.96999997,2676222.600000001
1000260658,3220,-683073973.5600001,10618784.299999997
1000261185,2479,315329770.72999996,26031104.7
1000261263,2709,344296505.04,5353559.68
1000262422,2752,1278468673.5000002,39983517.37
1000262791,2709,1143825591.6200001,7239610.269999999
1000263566,2574,1469713703.1,9251380.860000001
1000263605,3159,1153893783.2299998,5971257.07
1000264306,2794,3089897009.51,16178305.530000001
1000266710,2794,3266472034.2400002,48174508.97
1000266967,3025,1633066054.6100001,16427855.760000004
1000267620,3249,4092278320.2,34593824.160000004
1000268164,3330,-6794542483.84,79688288.97999999
1000268832,2794,280146830.31000006,7265716.27
1000268925,2952,160671649.89,1055670.76
1000269098,2709,380819842.71000004,23885297.35
1000270969,3025,1131969948.9699998,12021222.04
1000272018,3159,1148130184.34,2929384.930000001
1000272430,2914,-71713895.11,15696059.64
1000273196,2665,1607151677.8500001,14156379.479999995
1000273342,3277,-1696242522.2199998,37907145.109999985
1000273780,2752,2042966589.91,12523354.940000001
1000273974,2794,978619872.2,5595291.44
1000274620,3249,1613049801.84,9199069.35
1000276178,2794,-512788968.24,12032966.350000001
1000276925,3094,558938788.6800001,11907670.350000003
1000277021,2875,-150042065.70999998,10909251.249999998
1000277134,3094,810624657.5700002,5310293.800000002
1000279554,2574,495078021.70000005,4140209.9099999997
1000279789,2752,7611311832.8099985,15916822.8
1000280901,2952,-168262269.63000003,5025989.860000001
1000281068,3249,7568329961.989999,5564661.949999999
1000281451,2952,3913274098.4200006,21167733.63
1000281984,3159,10200089262.780003,39971586.67999999
1000282680,3094,116790369.75000001,9420840.85
1000283074,2620,1741861372.2400002,6750768.809999999
1000283763,2835,2232765003.7499995,17849956.159999996
1000284238,2794,1168456738.7600002,11130187.610000001
1000284618,2914,6948291339.620002,21969471.87999999
1000285120,3025,3597040963.45,61604318.88
1000286209,2574,377344508.5500001,9017912.729999999
1000286566,3094,1128104151.72,10662187.439999998
1000286837,2875,8825997001.13,16209505.539999997
1000287493,3060,7649192012.819999,61456810.66000001
1000287712,2794,1875385285.4,7095679.589999997
1000288766,2952,923663231.01,8295586.8100000005
1000289031,3094,1861974885.1400003,14904434.009999994
1000290113,2665,420682975.86,9456163.990000002
1000290558,3060,-26312431.04999999,14224041.620000001
1000291187,2989,706492571.93,9333242.660000004
1000291422,2665,2086188180.9699998,10019154.200000001
1000292955,3060,1188421136.73,15780783.560000002
1000293783,3094,179583266.46,7149763.249999999
1000294003,2835,481683434.86000013,12556289.58
1000294309,2989,474487816.90999997,8952199.980000004
1000294810,3424,670941127.4,4592894.58
1000296455,2170,111000104.11999999,4460975.240000001
1000296619,2430,34269086.75999999,4971939.64
1000296677,3220,3141807896.7799997,21834027.599999998
1000297476,3190,-2240552390.04,14062301.33
1000297774,3304,392852185.78,7611521.880000001
1000298069,3249,7748974887.23,17197549.749999996
1000298172,2430,194616314.17000002,7989589.7399999965
1000298227,3025,230961235.64999998,20945906.709999997
1000298854,2835,4461424839.08,59828248.38999998
1000298896,3159,243070760.51999998,21400793.790000003
1000298985,3277,608514189.62,23368672.150000002
1000299764,2665,-416029638.74999994,17687701.06
1000299821,2620,1837332185.4600003,13860940.530000003
1000301667,3060,984708548.3100001,17162766.199999996
1000301839,2952,2014035044.2599998,6144415.280000002
1000302439,2989,1012364674.2499999,11702570.930000002
1000302848,2479,115902196.60000001,3666174.6599999997
1000303263,2914,502474820.27000004,19581258.799999986
1000303282,3060,2541530634.25,1501897.7899999996
1000304086,2224,14881247725.859999,2207076.71
1000304947,2914,-489937169.53000003,32938161.420000006
1000305197,2527,321635104.7600001,6459224.220000002
1000306271,3159,328604240.76,16314620.719999993
1000306441,2989,887734221.13,6435305.149999999
1000306763,3190,2797904336.3499994,15055336.7
1000308302,2479,167530119.18,12962335.879999999
1000308598,2620,629846829.0300001,8393303.569999998
1000309271,3277,202669271.89,13141287.55
1000309983,3304,4648153823.270001,13997977.769999998
1000310221,2752,3492387486.3700004,8426194.96
1000310567,2835,2000481741.0299997,31589418.769999996
1000310997,3277,3720793871.92,19688757.99000001
1000311010,2380,5121826021.610001,27731808.770000003
1000311377,2574,709889294.5999999,2606880.8800000004
1000311779,3060,860964784.06,18910629.25
1000312146,3127,6046768884.309999,31025843.29000001
1000312469,3094,324920828.13,11712838.040000001
1000313305,2709,-96066809.03,7507660.55
1000313579,2430,910025261.4999999,3423222.5299999993
1000313752,2527,440230667.45000005,5143108.850000001
1000313848,2527,1218562846.08,9514913.469999997
1000314320,3159,5659533724.140001,23430902.63
1000314535,2329,420425417.3499999,1917565.7599999995
1000315339,2479,547595549.33,9994063.86
1000316543,3190,877858647.81,7154738.089999997
1000316656,2620,2594481945.6600003,8630071.59
1000317267,3249,10346540904.07,40573746.11
1000317339,2794,838270630.97,7036771.57
1000317422,3060,-203991041.44,13120552.669999992
1000317432,3060,1523991665.4099998,11734561.990000002
1000317439,3220,1721491946.7199998,44421734.46000002
1000317464,3025,2541322458.3300004,12348974.660000004
1000317530,3249,21147396751.780003,11653563.969999999
1000317627,2620,-376486645.55999994,7706757.759999999
1000317697,3220,4067072335.83,13081051.269999998
1000317984,3060,2371794269.2299995,37782019.900000006
1000318154,3127,2384806161.2799997,4414574.93
1000318325,3277,1992563299.55,19715525.56
1000319310,2620,479628182.10999995,9497683.83
1000320229,2989,121616669.06999998,9103874.019999998
1000320361,2914,620087181.57,6550658.939999999
1000320727,2794,858619473.78,27006618.179999992
1000320912,2794,254721842.73999998,3668798.23
1000321898,2875,852588126.12,12369459.8
1000324164,2620,200272598.58999997,37221226.11000001
1000326362,3220,2569167805.7799993,11517150.59999999
1000327183,2989,-375425907.25999993,16679390.250000006
1000328238,3220,-252722464.66,23841734.709999997
1000328368,3060,1468171357.75,19111546.37
1000329442,2835,273223776.19,14824927.810000002
1000329656,3159,867033483.34,18624931.869999997
1000329748,2380,291889692.4,10458550.37
1000330098,3060,2546642907.7200003,8442801.049999999
1000331445,3277,2999862333.7299995,28777196.529999994
1000335770,3190,1372692275.1200004,13035526.880000003
1000335936,2835,1888223475.5200002,17710447.810000002
1000336302,2620,-91585959.44999999,33152988.820000004
1000337600,3060,-147691537.51999998,8186626.78
1000339124,2875,1376946988.96,10975463.480000002
1000340009,1510,3885265868.9699993,1796184.7200000002
1000340569,3060,8809518934.529999,25785264.199999996
1000345424,2059,685177234.8599999,18680638.449999996
1000345865,1510,59965456.78000001,2909624.5700000003
1000347919,3094,274243480.1,9698386.26
1000348308,3094,1580307796.5800002,9097383.31
1000349028,2752,2111302703.8400002,32134816.570000008
1000349374,2665,1106690261.4,20885350.6
1000351783,2835,2615266285.6200004,25983117.15
1000351841,2574,2252956897.4100003,15333120.190000005
1000351849,3402,30763701652.09,31151701.979999997
1000352414,3094,-102754120.8,11344172.610000001
1000352983,2115,53550935.11,2200460.5700000003
1000353632,3060,5504783029.63,21714348.569999997
1000355435,2574,765677779.18,15867950.809999997
1000355488,2329,248189932.96,1861482.32
1000359822,2574,-938086165.36,31921706.090000007
1000364132,3159,6310038171.0,18003290.130000003
1000364894,3220,2574265307.18,11088387.230000002
1000368173,2709,-53208262.379999995,12161340.219999999
1000368277,2914,6396652159.169999,48467907.239999995
1000368551,3424,2854937381.52,20677744.239999995
1000370037,2952,541629165.07,4022313.020000001
1000371196,2952,2198458459.3500004,16670410.91
1000372456,3190,7797253867.570001,20838025.03
1000372510,2875,815268784.1300001,4679460.54
1000373989,2752,3131441408.2899995,13250699.350000007
1000375659,3355,-49175417.54999999,14498352.610000005
1000378211,3220,9416994874.82,26334249.709999986
1000380769,2952,672717899.9499999,6497827.210000002
1000381103,2430,412933051.76,4178365.75
1000382385,2620,10376118278.68,22961088.259999994
1000385761,2574,233087533.16000003,12912784.12
1000385939,3060,3624154993.96,6808349.06
1000387968,3094,1669887369.5900002,14690307.080000002
1000388629,2574,244700034.24999997,4787956.059999999
1000391902,3025,-394945569.71000004,23116129.040000003
1000397046,3025,7554285779.419998,11932165.450000001
1000398059,3355,10810982919.880001,15251081.879999997
1000398227,3190,3875197055.01,6675899.319999999
1000400539,2914,270869565.48999995,29640110.179999996
1000401042,2989,1307593808.7399998,25775916.079999994
1000404239,2527,829171859.5000001,15872800.710000003
1000405019,3094,7644800965.360002,3791984.179999999
1000406335,2329,-140675596.27,12638085.35
1000407994,2989,1951379297.4899998,7727989.77
1000408756,3277,4826428164.25,15975544.100000001
1000409943,3220,-986732236.49,29796348.49000001
1000410007,2952,1039027375.4399998,23142116.31999999
1000410508,1639,699603515.21,11084929.13
1000410530,3094,2894700763.95,16541401.88
1000410905,2620,22066589.029999994,12210370.049999999
1000410958,2952,11142647616.119999,20081150.509999998
1000411024,2752,95117429.82999998,3514711.9599999995
1000411652,3094,1537488497.3000002,16513728.700000009
1000413281,2665,396848543.1099999,5418423.179999998
1000414277,2430,377017388.08000004,6029525.589999999
1000415042,3094,3084804391.65,9136815.559999999
1000416159,2835,1633449814.24,23868982.770000003
1000416440,2914,1821374902.8700004,38707833.05
1000416807,3025,865113314.0800002,10516769.799999997
1000418060,3060,2942490327.73,9048451.300000003
1000418990,2835,166538299.43999997,24520902.779999997
1000420136,2875,220135944.28,30385939.3
1000421477,2875,334362872.99,30834624.33
1000422424,2430,372844554.99999994,10834926.260000004
1000422839,2752,192913185.79999998,31339715.790000003
1000423334,3127,2211416878.65,26715469.810000006
1000423489,3220,3053155279.430001,21187064.140000004
1000424447,2794,216815034.63000003,33656739.49
1000427488,2527,62157772.720000006,3629520.8299999996
1000427513,2875,4959370435.009999,21785833.789999995
1000428351,3127,6545590272.21,31396197.279999997
1000428417,2380,92153560.68999998,5423285.800000001
1000429244,3127,4450801082.45,62758652.52
1000429755,2574,753860808.97,5170315.140000001
1000430102,2914,2081776370.49,10410024.190000003
1000431173,3220,-2084155.4500000007,11151479.190000001
1000431285,3060,253451090.79000002,47849594.59000001
1000431491,3277,435077641.43999994,31457182.570000008
1000431577,2914,4414182506.66,52545713.88000002
1000431843,2875,-47242373.11,10142953.280000001
1000433108,3355,12770931366.49,46756243.65999998
1000433789,3355,-2863302714.7500005,18337457.660000004
1000434941,3249,-391756263.71999997,9518938.19
1000436596,2875,5760633753.530001,44754514.08000002
1000437137,2665,1046883225.7,11914205.470000003
